5.024527298409694727e-04,6.101959551099433998e-03,6.826179585497306468e-02,9.632160819847426780e-03,2.853488506232733628e-03,7.515662310425318474e-04,5.493023617448807884e-03,3.647446541170137196e-02,2.151632285831373559e-01,3.043962341714794018e-02
1.989246827639333439e-03,3.419700454402510581e-02,6.509779648938522623e-02,7.818749784354839596e-03,3.065801906978011301e-03,2.793629721980955653e-03,1.641444378082373978e-02,2.980756643032324987e-02,1.960328158393001841e-01,3.435207086465576209e-02
1.718607054450846860e-03,4.467798283881063703e-02,5.587008395192744753e-02,6.906566039473368418e-03,2.636323438282617108e-03,5.295999845818511603e-03,2.644899148934239802e-02,2.205769754265354474e-02,1.344486400914160773e-01,3.615044629433363660e-02
1.244098823934477191e-03,4.951013758345876314e-02,3.082573632712910447e-02,8.011908511775720637e-03,1.836952906603376342e-03,6.340517227989596327e-03,2.760472341458097487e-02,1.771533900939393016e-02,2.145111898555330382e-02,3.452151048004275385e-02
5.913418616657654774e-03,5.784062411732245751e-02,1.553819155290366363e-02,1.134532769193166354e-02,1.242522846725897323e-03,5.468639223262478782e-03,2.028590239395299324e-02,1.847943418287957898e-02,1.183667966324758458e-01,3.347344636512984001e-02
9.738842036591950982e-03,5.912087306908366674e-02,7.062871519879398985e-02,1.508331228801544285e-02,1.131005865656184786e-03,3.358544822875986734e-03,6.888125159786743015e-03,2.137523962940411637e-02,2.364329676916284151e-01,3.497572414367638299e-02
1.062275393941546076e-02,4.328985660973001803e-02,1.085102931901031631e-01,1.632665669905505879e-02,1.286323717506520151e-03,6.386622765871680096e-04,6.076856208504240187e-03,1.982352622678651768e-02,2.937310005209208819e-01,3.537182776175008814e-02
8.461585702880412493e-03,2.005779417747291515e-02,1.141519944759249311e-01,1.422627644533980620e-02,1.421197131347217519e-03,1.558358789230912533e-03,1.386536319363192854e-02,8.086750986443000389e-03,2.829256704942512690e-01,3.382105755914734807e-02
4.602319072765489495e-03,4.690982894579972390e-03,9.575854543032367994e-02,1.084085921373939033e-02,1.504315308978378032e-03,1.363265170764258859e-03,1.576822336673232988e-02,1.364963841472128896e-02,2.225730460612201089e-01,3.469850053634667558e-02
7.343481611742320656e-04,2.889649593752804078e-03,6.899240391173241949e-02,7.587704396647559218e-03,1.595746090110476906e-03,1.732550062866128771e-03,8.548865236740726958e-03,3.916592618872484499e-02,1.400727917911486209e-01,3.769558398307201741e-02
1.724472723002350161e-03,1.035186607459820732e-02,4.095857867970008337e-02,3.352237917836937194e-03,1.727564511184487110e-03,5.421246382728378728e-03,1.808977377963245231e-02,6.209834667488974697e-02,6.263535132221591251e-02,3.585273610083633544e-02
2.388604045942736495e-03,1.414943393247270614e-02,1.857983859389428921e-02,1.642184543387961888e-03,1.970907565765749395e-03,6.938345651914087225e-03,7.018064608811927507e-02,7.908206320332973605e-02,1.277898692324820097e-02,2.708946056711243264e-02
2.136752507613711924e-03,5.189065803862207352e-03,1.912498324496589991e-02,3.604214985409074333e-03,2.263585098324251334e-03,6.499661875776857611e-03,1.322920826030655750e-01,8.727152612725755376e-02,1.739586769078666634e-04,1.973133457278669969e-02
1.977333368015272291e-03,1.307497045272406830e-02,5.331015681811839685e-02,3.127475924365164493e-04,2.332221341072320334e-03,6.857530233123030131e-03,1.761291703514813733e-01,8.633415439476889441e-02,1.615167669706076004e-02,2.222434114748572317e-02
2.062640500359693048e-03,2.794481097554778887e-02,1.024231074212640508e-01,4.718125532999185683e-03,2.260832579722077580e-03,9.460105374099674752e-03,1.930595232875470801e-01,8.334582128420008063e-02,4.421397338527349730e-02,3.126660091360853461e-02
2.110541277276660032e-03,3.419280208039549018e-02,1.309154632306287758e-01,6.304356493040348675e-03,2.702560281533215696e-03,1.248116352147615390e-02,2.007703119744468356e-01,8.606420248709538423e-02,6.251345252459479529e-02,3.552308822271489641e-02
2.077769573212843220e-03,3.470243512948489872e-02,1.210669683171791550e-01,2.828331214004946477e-03,3.734026235104826764e-03,1.319853836590928302e-02,2.091571057856649596e-01,9.088302217320234910e-02,4.869540637598666205e-02,3.060786396810518534e-02
1.995488549332343625e-03,2.969009983067066524e-02,8.139333731774918423e-02,4.266570313322676743e-03,4.247493894046340188e-03,1.103812993178281653e-02,2.019782148750446649e-01,8.610706444000862381e-02,8.820424983250314821e-03,2.377651943734609280e-02
1.556458880014173875e-03,1.756162628232363007e-02,2.764404301295725341e-02,1.286663975189921393e-02,3.665547286228984861e-03,7.294738454896244201e-03,1.662486410045241891e-01,6.719047986937513872e-02,9.901084975664581345e-02,2.156432156025323704e-02
2.803059285517178366e-04,3.548735728276527102e-03,2.638004978020469862e-02,2.071815843925731843e-02,3.170514921519200068e-03,3.402653211514596911e-03,1.184652129014599903e-01,4.324604630325015742e-02,1.935186054847671533e-01,2.006691873441819249e-02
1.670481164224243498e-03,3.655565724758540885e-03,6.578289345398320720e-02,2.565992059268340161e-02,3.755543308758579543e-03,9.355290324300248594e-04,8.264470560034467561e-02,2.836993193716524225e-02,2.635653313266331788e-01,1.290969907274540016e-02
