1.639236978132417154e-03,7.342791693249126062e-03,7.199794637749036552e-03,2.624957631918686460e-03,3.641271169275453641e-03,9.199774316790573780e-03,1.147667473622239996e-02,5.877075089258853614e-03,3.025992007206938523e-03,6.542659513029868627e-05
2.273035955233405469e-03,7.486778400149503299e-03,6.582462367967523501e-03,2.606115289189020814e-03,3.764212435558512287e-03,9.389901806583892535e-03,1.092802904071856797e-02,3.214300223244020982e-02,3.536257454333018805e-03,5.259356730762304371e-04
2.661112381997506309e-03,6.835269874221970576e-03,5.021256097436152879e-03,2.605369563606645469e-03,3.886718098051428899e-03,9.554671237920545068e-03,3.922340181772274170e-02,5.559870559922437672e-02,4.029928256247232096e-03,1.223175026726821451e-03
3.357195042786774008e-03,5.911236709075396757e-03,3.175578156253818125e-03,2.633492761000773112e-03,4.010908679793620361e-03,9.695270746924399691e-03,6.424663056523594040e-02,7.531911424074294592e-02,4.520358488199717993e-03,2.013804236568876149e-03
3.708533190924965910e-03,1.016392327466397391e-02,1.917789493190590836e-03,2.670234473147902431e-03,4.138570417937245845e-03,9.814417728910677235e-03,7.821661921124642425e-02,8.947340174123945278e-02,5.015811588823172740e-03,2.882729620231008153e-03
2.295423600739276461e-03,1.938455041599834380e-02,1.047823391026363009e-03,2.718172942074225090e-03,4.271334044281815089e-03,9.913956934601311083e-03,7.756125874511991813e-02,9.197032635039102677e-02,5.523301447832467716e-03,3.812779389969497314e-03
1.138200374003008920e-03,2.509995867634122121e-02,4.693540176592933316e-05,2.787850304624351922e-03,4.410615895465984024e-03,9.991529551945738108e-03,6.551749983095306318e-02,8.017667776844412952e-02,6.064680498784387301e-03,4.784218630402852987e-03
5.170103534046436092e-03,2.134100608057978160e-02,1.322537715886508859e-03,2.871506143383793352e-03,4.556983296003848730e-03,1.004528056969549409e-02,4.999594905285099922e-02,6.018895066842699232e-02,6.667897042504915273e-03,5.774683360343877206e-03
8.114998801732475550e-03,1.208603324796958881e-02,2.486587165918208164e-03,2.969095681473554391e-03,4.710087470910965558e-03,1.008078699953211289e-02,3.587880611286410615e-02,4.163825858538071356e-02,7.331353802134448795e-03,6.761465555895835797e-03
9.409348985360135170e-03,4.325049178701820783e-03,3.806649847453218768e-03,3.102951619187336446e-03,4.869828586949829542e-03,1.010091294268565185e-02,2.332107724393295972e-02,3.106971221871755728e-02,8.040544755683340719e-03,7.723110675120154270e-03
9.427957924257133332e-03,5.002442907846110743e-04,5.592114409041545019e-03,3.264198167640558826e-03,5.036351852703415365e-03,1.009051962670135319e-02,1.473835127440677878e-02,2.965716116762700041e-02,8.843477676088272801e-03,8.636089177179492871e-03
8.447838408103805138e-03,3.177052333867812391e-03,7.255014821205395086e-03,3.399600235193758150e-03,5.207440935167027829e-03,1.003755321724128166e-02,1.401147310661808587e-02,3.124866529848823252e-02,9.815977591074819333e-03,9.472884034238533008e-03
6.408022400202374042e-03,8.220425546187207829e-04,8.087099744759903425e-03,3.525065731274327954e-03,5.378394681043596401e-03,9.966125515729819251e-03,1.578777119625945566e-02,2.395545600959281957e-02,1.089859430972994064e-02,1.021067309172377785e-02
3.363842142899093734e-03,7.816639849277199140e-03,8.853998475928086948e-03,3.747648488493028705e-03,5.547563589979584431e-03,9.892277200995877595e-03,9.223019755184806018e-03,3.452149698433467154e-03,1.196539118141132577e-02,1.083726200750618693e-02
2.770258335676867431e-04,1.527211359775588508e-02,1.110131301719143038e-02,4.023978829715376369e-03,5.716771881941838836e-03,9.752167603414973324e-03,2.194066796010766575e-03,1.440102129431646699e-02,1.317310700344555448e-02,1.133427715163229897e-02
3.655427729974325499e-03,1.318641249322739795e-02,1.484638014730734444e-02,4.108521737087061920e-03,5.879570163559348119e-03,9.494737521387977552e-03,9.647141395024432138e-04,7.240989906649160888e-03,1.482250699657040698e-02,1.166555622274689785e-02
5.863591081406421129e-03,5.079364368390955169e-03,1.861052169428490527e-02,4.064412361332508071e-03,6.020141683778789353e-03,9.237752670979378078e-03,1.707082409754669822e-02,2.309863283299443126e-02,1.660755879560202319e-02,1.181412098427114289e-02
