8.194305155503319241e-03,1.460849578259489252e-02,1.591925524735481393e-02,1.259721824224607290e-04,1.492399575630809505e-04,1.295454727628007679e-03,7.273364021295960699e-03,2.743172220992109046e-03,8.170684433342294273e-02,1.605157349929389353e-03
6.484117201391273629e-03,3.559390565291489783e-04,3.461188494597017273e-02,1.426641955660996929e-04,1.576102743039104815e-04,8.186381462725303339e-04,6.502527876627013301e-03,2.440703841767320574e-03,1.362006943350667354e-01,1.668118381143167493e-03
4.959571880477025782e-03,1.015843919413834430e-02,5.654464373502111202e-02,1.631382540736380329e-04,1.420261943334726387e-04,3.315046284566441632e-05,5.721688112280586685e-03,3.754477806428421424e-03,1.429464241875880726e-01,1.731797300348225004e-03
5.048511512927142918e-03,7.330022181147604135e-03,2.487683983069136767e-02,1.874021872317019636e-04,1.318174526345879615e-04,1.908818454808608098e-04,4.880648914140920530e-03,5.548401879901817754e-03,1.179993402974734290e-01,1.792883361374399262e-03
5.238757179188271995e-03,3.888542002890848625e-03,2.723680792930637667e-02,2.153954574986604361e-04,1.320994290425187945e-04,2.381749796577331774e-05,3.990321187711027943e-03,6.809116168574017199e-03,1.004473983213438892e-01,1.848738023327959950e-03
3.418894175727925280e-03,1.197803251162148433e-02,4.818171999980150333e-02,2.468646238678274206e-04,1.298893736709273738e-04,1.144431155181299350e-04,3.154730736368138461e-03,8.001421757878761365e-03,8.384756460131263800e-02,1.897323964784677301e-03
3.080471491137883608e-04,9.838249282394340850e-03,2.364315426801433598e-02,2.813729709272966262e-04,1.246112814563842984e-04,1.319067333889956956e-05,2.331461488492904063e-03,9.134212647690178460e-03,4.094642087640702061e-02,1.934416653648103959e-03
1.418923981293585771e-03,1.945152220877797294e-03,2.150275794017943512e-02,3.185706474749087653e-04,1.212987269080250411e-04,3.672320365699092341e-05,1.273892025781318046e-03,9.185658031889611802e-03,1.889641107535793355e-02,1.953869715961569550e-03
8.387762049908405529e-04,1.720014392626674840e-02,6.260056379529782555e-02,3.581926597403495521e-04,1.163994432376450544e-04,4.234707250992871821e-06,3.702528104588099047e-05,9.528500991171485676e-03,6.232316340150177020e-02,1.953779447626803351e-03
1.804749944474997366e-04,2.803718625743562010e-02,9.461764317627482934e-02,3.995007598775037003e-04,1.099762230478133789e-04,2.432871320775623509e-05,8.362606027742337583e-04,1.322164899756622831e-02,7.674139339020404071e-02,1.936292759239990587e-03
5.055533534279784552e-04,3.070109220464744063e-02,1.158581521176832163e-01,4.412989564647518711e-04,1.123681441901594789e-04,4.013800768857347945e-06,1.230687825706809624e-03,1.676067740971693906e-02,7.341599827803005351e-02,1.894657123516092214e-03
2.774352944181102988e-03,2.873365302592650536e-02,1.138286171070184150e-01,4.831579718315954044e-04,1.189176554035670572e-04,4.283874171602820836e-06,2.010798430199043762e-03,9.346000506375651620e-03,6.607977346115226358e-02,1.813513885039779849e-03
4.461530074639208018e-03,2.749479328028982261e-02,8.039156789275613002e-02,5.254518090817679671e-04,1.063108392890159209e-04,9.570378110087525918e-06,3.837769578359643587e-03,1.213742426445252147e-02,6.318979691695017498e-02,1.696779247498243727e-03
4.081587232748350343e-03,2.710288593064815246e-02,3.290428235583958000e-02,5.667861914996502343e-04,8.630171421807533304e-05,2.141837421963848959e-05,6.127845201536379419e-03,3.415279511555428110e-02,6.686620357631530009e-02,1.567952959394140798e-03
2.617895631921164992e-03,2.497709869741986805e-02,3.817525545165123112e-03,6.038995692269615457e-04,1.096725096789451020e-04,2.639779605186279971e-05,8.008655918442932758e-03,4.132486389675650573e-02,7.171800317742227371e-02,1.410775199833917606e-03
1.902975868958789582e-03,2.181810642444287351e-02,8.811086967090771271e-03,6.372012757286596310e-04,1.515991546044669069e-04,3.584762322426932176e-05,9.531950989853148204e-03,3.421792982921477433e-02,7.470104211067006561e-02,1.167186893110286209e-03
2.308636704628433053e-03,1.913401045554545196e-02,3.552060810057515450e-02,6.711777868626863514e-04,1.025310600210911090e-04,5.217336065605240306e-05,1.130907685984697091e-02,2.397152216226799623e-02,8.748011041483266803e-02,8.641688861737903925e-04
2.963431861463068726e-03,1.548029513453133207e-02,6.022106510061802503e-02,7.026265151315870495e-04,1.278727704073957675e-05,6.998660788780284279e-05,1.360504440991079991e-02,1.504053448804905900e-02,1.278447091747655084e-01,6.216646665662930093e-04
3.049399837289920503e-03,1.172495666366747680e-02,6.609929366118093286e-02,7.195308834031566335e-04,1.201727245751323841e-04,8.788834731012491026e-05,1.611986477651318472e-02,3.657396822670672294e-03,1.940788328658400175e-01,3.820088450661134733e-04
