6.908315993210584899e-03,5.193455568522658237e-03,2.328143191226748811e-03,5.689745696111074558e-03,1.086136053876797037e-03,1.965659644427129957e-03,2.883720499501307927e-06,6.985248442062905704e-03,1.622528175792631571e-03,1.409277969694216759e-01
8.495426486155158163e-03,5.237327080925222207e-03,2.038346519692295616e-03,5.591737536558125457e-03,1.999824144825871220e-03,1.920349117975730978e-03,5.871916621934244150e-03,4.895515762909777475e-03,6.570694736782391361e-04,2.101003630588968440e-01
1.000854816120240465e-02,5.223426292183441268e-03,2.149845523034422685e-03,5.436538984393583449e-03,2.362363078008765816e-03,1.880321699570986762e-03,1.225436851496197049e-02,1.025163862659049865e-02,6.112235760165146692e-03,2.281596340792509392e-01
8.863290603789639177e-03,5.149749259822795563e-03,2.800229048909987604e-03,5.228446679459443878e-03,1.712416195138719227e-03,1.581418932049022830e-03,1.495406816865746738e-02,3.095950091721787374e-03,1.448357151650214551e-02,1.920646562932279144e-01
5.194980935499692552e-03,5.015282856346689119e-03,3.125846958581091940e-03,4.968726627088257755e-03,1.200898955160916229e-03,1.169033241731506001e-03,1.528117607306563562e-02,1.078908671626776887e-02,2.289421610894358874e-02,1.337729061771130157e-01
2.075335735830323089e-03,4.820015105984704930e-03,2.487259406297330326e-03,4.660635672029620098e-03,1.583617806272115099e-03,1.529725035577578218e-03,1.783938605549426418e-02,2.311998849311926521e-02,3.041484571992167027e-02,7.844029309402107686e-02
9.825963378950130448e-04,4.564933933581922891e-03,1.525975263413075584e-03,4.309649281080618448e-03,1.961876448552256520e-03,3.274817016476869961e-03,2.320928126906976127e-02,3.324190689054070530e-02,3.804435156156215497e-02,3.380487939582581952e-02
2.296605022253144163e-04,4.251987051270495269e-03,1.118867032866832471e-03,3.922797344982346945e-03,1.689834537017874047e-03,5.408816554505179938e-03,2.649792933340253814e-02,4.454050675450713787e-02,4.481688587206554553e-02,6.387047093456195770e-03
1.018955155301315852e-03,3.883992609345184727e-03,1.148142141112245152e-03,3.507302017259392168e-03,1.411509301093101217e-03,5.858340365574587170e-03,2.397290829345273891e-02,5.287588799255637378e-02,4.855685455009201013e-02,3.084521303970731189e-03
8.682016008106569534e-04,3.464560895458675301e-03,1.054114525340802853e-03,3.066583458669808627e-03,1.393414476216794234e-03,3.792189003966028957e-03,1.744175524713361541e-02,4.782772390462917966e-02,5.154082134977303054e-02,1.646389973837188853e-02
1.262176750256859079e-03,2.998054847451072855e-03,7.727600704075117920e-04,2.602688164945275891e-03,1.029989235211610423e-03,7.958938731887009151e-04,1.040555844491942300e-02,2.913652069129357008e-02,6.123662767946533303e-02,2.210434111112870303e-02
2.521865568198428283e-03,2.489467033230855983e-03,5.516004168756200336e-04,2.126646943873477472e-03,2.497188136199383597e-04,9.765730419649962593e-04,3.520272495378375978e-03,1.213210479943965456e-02,8.016659626736420685e-02,1.274694548635947697e-03
1.149439052596056780e-03,1.944157780923247685e-03,4.336776049965169566e-04,1.652990585479412362e-03,4.039330731189494633e-04,1.230843383283318406e-03,3.958053814295159518e-03,1.025287618678159644e-02,9.600394662747752106e-02,4.839379725772123553e-02
3.940531002661640811e-04,1.367722799974864598e-03,3.098661532150143562e-04,1.175887864522817943e-03,6.853030389122296206e-04,1.197183217335222186e-03,1.130734859169516687e-02,2.110200450629846208e-02,9.129018775757093140e-02,9.222052581109538294e-02
5.315052174173715829e-04,7.661250480278966428e-04,1.628228706218164145e-04,6.797376852624631210e-04,5.387787044856814445e-04,1.593025215394760705e-03,1.726255513502751582e-02,3.636239874642370473e-02,6.643927661963032472e-02,1.188482299807686049e-01
2.805302713575802149e-03,1.455317865019558070e-04,4.671203207761410688e-05,1.904431078393859053e-04,4.109123052160873609e-05,2.112853403289225405e-03,2.183340371087286874e-02,5.639835161501566968e-02,4.197554436433190150e-02,1.454159143940934318e-01
4.011673709796070332e-03,4.884344173968717786e-04,2.739257383677369648e-05,2.462864677243155700e-04,1.586265728536786189e-04,2.444336102248625877e-03,2.539349174884718632e-02,8.718267662120667005e-02,3.376111830104237127e-02,1.904743266522441469e-01
3.861830885140686564e-03,1.130832915816705041e-03,8.356800892865215305e-05,6.756075679147163912e-04,4.693801896604920458e-04,2.705126829855343702e-03,2.750933688435581656e-02,1.274380539659501488e-01,3.847165401073758539e-02,2.417511847460932228e-01
3.293641067496669208e-03,1.776265627373826246e-03,1.273156725756298705e-04,1.190396240084184336e-03,1.376848161333408616e-03,3.031544397595169194e-03,2.844723135664961253e-02,1.631270890823151853e-01,4.656489607798649372e-02,2.708875933666341496e-01
2.708606380944385533e-03,2.418990512386817206e-03,1.486184430422837603e-04,1.693734985451432603e-03,1.741830169853649793e-03,3.386301431928497290e-03,3.008362531635618356e-02,1.738942705188374349e-01,5.575458798322719539e-02,2.645337837117150981e-01
2.161087375031309731e-03,3.055762783995987115e-03,1.471819444469090789e-04,1.984716386740761895e-03,1.649722218876171695e-03,3.728691661458646226e-03,3.233273709903759785e-02,1.489518947127387027e-01,6.734683531812217516e-02,2.242976936817973888e-01
1.359052194532512411e-03,3.686030359580307666e-03,1.313301431239966271e-04,2.270783285650760167e-03,1.633199476264540501e-03,4.008627484922291408e-03,3.040938923812731148e-02,1.016758000999828798e-01,7.980718422772821452e-02,1.568108342208819617e-01
3.531187335234193354e-04,4.306184377242646202e-03,1.059953129307800884e-04,3.007411039206865384e-03,1.755517774219152822e-03,3.921126789132146385e-03,2.048942017547692590e-02,6.221737207718629897e-02,8.932474389405668791e-02,8.387500346523926731e-02
