1.909327426247829293e-03,1.650440898692140113e-01,5.554157176085496722e-02,9.226038920979942257e-03,1.160344725055756192e-02,4.938625735062596167e-02,7.711628039495299625e-01,7.755496640943652931e-02,1.040010785879079552e-01,1.216214432245823762e-01
1.123057921911938288e-03,1.606396139274677837e-01,6.651598025962521255e-02,1.065996343099382890e-02,1.386707930621776212e-02,4.608206735046552205e-02,7.301081717539495974e-01,7.386283994520030649e-02,1.093107589495474485e-01,8.659287294097542387e-02
7.161049110062233259e-04,1.703180731198236375e-01,7.120124467551514069e-02,1.204509375538269367e-02,1.595941956077128951e-02,4.627551118488799908e-02,7.140004459291946493e-01,7.927103810754367041e-02,1.158646903286060098e-01,5.632206396925412695e-02
1.166999009253516734e-03,1.827512797241155340e-01,6.130245056293637945e-02,1.342351813454243682e-02,1.794870813849077165e-02,4.848266854737573461e-02,6.905075210984223943e-01,8.962043608545038065e-02,1.189097073020511514e-01,2.940984197664579108e-02
1.799356250805809066e-03,1.817633594938010688e-01,4.598514132626949080e-02,1.507164436313321136e-02,2.054098559175025415e-02,4.895892184902878724e-02,5.987484800185149947e-01,9.650858274486401323e-02,1.215024709673559467e-01,3.774655992959879275e-03
2.045696240793563533e-03,1.706856795580130037e-01,3.896645425019380077e-02,1.686680895898596058e-02,2.355056188358661123e-02,4.688694137566195436e-02,4.287710855991579972e-01,9.312177648890650195e-02,1.282561428847854845e-01,1.565565807170015214e-02
2.121426836238774014e-03,1.668041014022011437e-01,4.125469675545080650e-02,1.789140357621700483e-02,2.480840608107572065e-02,4.322201873779568659e-02,2.490062762835948407e-01,7.550973818676255667e-02,1.332025803691130605e-01,2.425196223626061715e-02
1.935849184513527407e-03,1.675338552223004096e-01,4.166864903191577069e-02,1.745380134202271366e-02,2.253853661609661954e-02,3.788492187650824294e-02,1.411132832514138125e-01,4.296668225739340430e-02,1.235308256353073730e-01,2.133573011234551203e-02
1.065324712202133945e-03,1.459646863599772248e-01,3.289888495654791356e-02,1.632127154098480387e-02,1.841317532064508378e-02,3.191723334822503533e-02,1.023856301821421400e-01,4.062774288695344439e-03,9.587799476179942326e-02,6.174618145740789002e-03
4.266601903811371765e-05,9.511465745210770373e-02,1.962715957660301699e-02,1.576735096038173883e-02,1.582424229015084657e-02,2.865461401002316819e-02,3.548883226443685923e-02,2.395103570508870863e-02,5.976201064372890781e-02,1.800134214866642643e-02
3.725288686932721636e-04,5.195972554359519491e-02,9.258239384647926062e-03,1.535272239394312559e-02,1.540426398340022200e-02,2.888205521633661899e-02,1.202356807539254890e-01,3.374415206309232251e-02,2.577123508311421340e-02,3.842272645578179852e-02
1.094086793081341241e-03,5.313963203465988522e-02,3.495137940504335593e-03,1.342453657698771188e-02,1.501742542029067470e-02,2.865605550912978319e-02,2.797662038822020247e-01,4.047226741385567816e-02,1.433317370748624434e-03,4.346945684359932588e-02
3.535022102860207408e-03,8.427488216679640542e-02,1.428378745098380243e-03,1.041358867360444966e-02,1.389737228760961479e-02,2.522659103174277120e-02,3.268213399906318983e-01,6.156632888044303448e-02,5.037719161040702873e-03,3.418174009506912830e-02
6.831186682214372176e-03,1.003411187143066902e-01,1.032320115767883760e-03,9.130692572674787080e-03,1.338538186149842296e-02,2.131907675612586955e-02,2.969173349112272375e-01,9.052211328586150241e-02,7.443724846175357734e-03,1.417748103969225515e-02
8.557870617608657332e-03,8.444411569839437026e-02,3.835042624910733281e-03,1.012349958331459389e-02,1.300574020622432582e-02,2.002639049662560330e-02,3.078343452010866566e-01,1.072642684013982856e-01,2.293637152152647879e-02,1.999436549670051411e-02
7.834290670970495141e-03,5.492432943870858425e-02,1.772268439640946672e-02,9.439431007271655363e-03,9.239052593115811007e-03,1.742680718599727910e-02,3.508788853104771732e-01,1.065991584713430890e-01,2.190129595166091098e-02,6.415520515708407479e-02
5.934794295329835420e-03,2.110634288265668054e-02,3.524057680967518369e-02,3.727850292239344270e-03,2.984959340656403396e-04,4.704280133805123151e-03,3.234074009018533813e-01,9.799187893023555973e-02,5.313763184212574875e-03,9.844305069085780568e-02
